0	1
0.016	0.597309005309916
0.032	0.125534606571552
0.048	0.00905807156855722
0.064	0.000217458199045257
0.08	1.66672791924207e-06
0.096	3.86494641587648e-09
0.112	2.53347254361881e-12
0.128	4.32323868723601e-16
0.144	1.74456420785571e-20
0.16	1.52331891854945e-25
0.176	5.28546895115449e-30
0.192	5.9860478787735e-30
0.208	1.27226319113997e-29
0.224	2.4027731819216e-30
0.24	2.67743882776196e-30
0.256	2.0055944951447e-30
0.272	2.87227442758737e-30
0.288	3.79106862155173e-31
0.304	4.05256689463626e-30
0.32	3.16000171411702e-32
0.336	2.04804979354947e-30
0.352	1.33254794464309e-30
0.368	9.92809565771237e-32
0.384	1.41792749999286e-31
0.4	8.96262960098612e-32
0.416	6.18822185605623e-32
0.432	8.3351711637846e-32
0.448	8.33564776884105e-32
0.464	4.22349989104069e-32
0.48	5.75275016713393e-32
0.496	8.19916017798932e-32
0.512	2.83202212673923e-32
0.528	4.54941623583545e-32
0.544	4.21313041825731e-32
0.56	1.64437617364635e-34
0.576	1.07522453915945e-33
0.592	8.54247770996628e-34
0.608	2.14830786939692e-32
0.624	1.07392877944245e-33
0.64	2.23553289317514e-32
0.656	7.58935111296811e-34
0.672	3.42374574116495e-33
0.688	3.438050131904e-33
0.704	8.98146316614717e-33
0.72	1.84002178119228e-32
0.736	1.07856513755338e-34
0.752	5.33120662648359e-32
0.768	1.9687528855943e-32
0.784	1.60110881401731e-32
0.8	4.38578894862469e-32
0.816	8.98117599613234e-33
0.832	4.40605927392952e-32
0.848	2.62308420621294e-31
0.864	8.12355976998265e-32
0.88	3.7417354933452e-33
0.896	3.22785708308424e-33
0.912	2.08272176226721e-31
0.928	5.94023243172569e-31
0.944	1.30209430455558e-30
0.96	2.32410076718755e-30
0.976	2.44750758586014e-30
0.992	1.58388931077735e-30
1.008	5.18728650977289e-31
1.024	9.69605503986108e-32
1.04	1.24648879305064e-31
1.056	1.24428205166828e-31
1.072	3.62664485267521e-33
1.088	2.3167749755758e-32
1.104	3.4338553542189e-33
1.12	3.54783552766875e-33
1.136	2.41293900344267e-32
1.152	2.31849781290291e-34
1.168	3.77255580158568e-33
1.184	2.2476523340302e-32
1.2	2.65112962162813e-32
1.216	4.74579628091129e-32
1.232	1.5187340588072e-33
1.248	3.17492158053312e-32
1.264	6.43199478463714e-33
1.28	2.44852017765414e-32
1.296	2.61976453838416e-32
1.312	2.45286425225763e-33
1.328	1.83740082497423e-32
1.344	1.83445588984238e-32
1.36	2.26840203109606e-31
1.376	1.48402258454702e-31
1.392	1.57624038842223e-31
1.408	9.39270347605939e-32
