0	1
0.02	0.678109660337224
0.04	0.203921696516067
0.06	0.025188341776744
0.08	0.00115021893120792
0.1	1.70114034432038e-05
0.12	6.96390924072437e-08
0.14	6.59871851866474e-11
0.16	1.18858949949257e-14
0.18	3.29435295172983e-19
0.2	1.12681726375768e-24
0.22	1.51598756132224e-30
0.24	9.97200832648692e-31
0.26	8.44779971939029e-31
0.28	3.62289320722379e-31
0.3	2.50162082623756e-31
0.32	1.71805338470545e-30
0.34	1.31401830374878e-31
0.36	1.67184458486003e-32
0.38	1.5616841927493e-31
0.4	6.45465382427189e-31
0.42	1.26395309993614e-32
0.44	1.1564884709842e-31
0.46	1.70518182434012e-32
0.48	1.34108131764854e-33
0.5	6.65406625797606e-33
0.52	4.5344827588174e-33
0.54	6.04817086702295e-33
0.56	4.95254037807543e-34
0.58	2.1193908463563e-32
0.6	2.66873179944504e-32
0.62	4.8229066128494e-32
0.64	1.82510612954362e-32
0.66	1.057511905483e-32
0.68	1.84186312714365e-33
0.7	1.86126558431204e-32
0.72	2.04804283007138e-33
0.74	1.37852340846525e-32
0.76	6.84333009211658e-33
0.78	3.72282338569064e-33
0.8	9.21234108195959e-32
0.82	1.13780983187608e-31
0.84	2.78143563453638e-32
0.86	8.30313575896987e-33
0.88	6.82075769958317e-32
0.9	7.14223412729907e-32
0.92	8.56066261152307e-31
0.94	2.5207832553921e-30
0.96	5.2875374734243e-30
0.98	6.11000797662301e-30
1	2.62485264964853e-30
1.02	1.10045121982717e-30
1.04	2.57031669883347e-31
1.06	6.12957289585519e-32
1.08	1.34120363403297e-31
1.1	6.3561483484699e-32
1.12	9.20401550417887e-32
1.14	3.59704106235608e-32
1.16	1.64934488770534e-32
1.18	1.10586570919571e-32
1.2	7.4194891852402e-33
1.22	1.66493783121031e-32
1.24	1.65982943887802e-32
1.26	1.5050834529658e-33
1.28	3.08099427220335e-32
1.3	9.02875699164741e-32
1.32	2.91388098056122e-32
1.34	3.2018903297809e-33
1.36	8.05370048776147e-32
1.38	3.336665965362e-32
1.4	1.26998591284176e-30
1.42	4.57911829032506e-31
1.44	2.15929054479388e-31
1.46	1.25403089213101e-31
1.48	1.21952914642646e-31
1.5	2.15580754975062e-32
1.52	6.6926099130484e-33
1.54	9.7345607516257e-33
1.56	1.52902738457917e-32
1.58	2.09457069971726e-31
1.6	1.12026901721078e-31
1.62	2.43784205435869e-32
1.64	1.14337126312696e-30
1.66	1.03992241294193e-30
1.68	2.66175128192451e-31
1.7	2.26858348891812e-31
1.72	2.32176409382543e-31
1.74	2.47588080225415e-32
1.76	4.20967359423759e-32
1.78	1.69714060905769e-32
1.8	1.56106724662105e-31
1.82	9.04250147431951e-32
1.84	1.81828404648974e-32
1.86	7.28263536168327e-32
1.88	1.98985705837546e-31
1.9	2.89264404150744e-31
1.92	6.36168231360198e-31
1.94	1.74599360515666e-30
1.96	2.3358221885926e-30
1.98	1.42638997574421e-30
2	8.25006390010373e-31
2.02	3.87151792823294e-31
2.04	1.18401063443531e-31
2.06	1.34425002824409e-31
2.08	5.61282081396649e-32
2.1	4.05508844852467e-32
2.12	3.26645092592763e-33
2.14	4.05621395278723e-32
2.16	1.66796420859704e-31
